level,x,y,piece,group,nlevel,n,PANEL,fill,colour,linewidth,linetype,alpha,sample
5e-08,1236.70833333333,-1156.26535594899,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1228.73860120697,-1154.43339646465,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1201.4752209596,-1149.4227606249,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1166.24210858586,-1146.20774142424,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1131.00899621212,-1145.756494241,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1095.77588383838,-1147.59371066419,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1060.54277146465,-1151.3199824064,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1040.02714243769,-1154.43339646465,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1025.30965909091,-1156.99063798996,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,990.076546717172,-1164.62024557353,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,954.843434343434,-1173.20334178926,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,919.610321969697,-1182.31282750419,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,901.867809892893,-1187.03961489899,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,884.37720959596,-1192.26821551547,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,849.144097222222,-1202.4862726784,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,813.910984848485,-1211.70141444771,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,778.677872474748,-1219.58371424714,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,778.340765373001,-1219.64583333333,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,743.44476010101,-1226.88526649366,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,708.211647727273,-1232.07603984384,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,672.978535353535,-1235.01073309692,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,637.745422979798,-1235.53883918791,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,602.512310606061,-1233.45212094906,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,567.279198232323,-1228.43874426075,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,532.046085858586,-1220.02790266092,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,530.886521238141,-1219.64583333333,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,496.812973484849,-1209.05201033162,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,461.579861111111,-1193.65548449593,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,449.635195754315,-1187.03961489899,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,426.346748737374,-1174.00451402892,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,398.733644295749,-1154.43339646465,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,391.113636363636,-1148.70975256747,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,360.952025697957,-1121.8271780303,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,355.880523989899,-1116.80224180846,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,330.997584697935,-1089.22095959596,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,320.647411616162,-1075.83580920361,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,306.612501129245,-1056.61474116162,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,286.983687505207,-1024.00852272727,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,285.414299242424,-1020.97836343245,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,269.953107591432,-991.402304292929,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,256.483319023523,-958.796085858586,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,250.181186868687,-939.887560216058,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,245.277969381295,-926.189867424243,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,235.806761937633,-893.583648989899,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,228.574320788662,-860.977430555556,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,223.195602586664,-828.371212121212,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,219.38565870516,-795.764993686869,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,216.93524713467,-763.158775252526,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,215.694607729076,-730.552556818182,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,215.56343011428,-697.946338383838,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,216.485630798761,-665.340119949495,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,218.447934125488,-632.733901515152,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,221.48156668535,-600.127683080808,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,225.666729567979,-567.521464646465,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,231.139956122492,-534.915246212122,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,238.105000933117,-502.309027777778,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,246.848537044263,-469.702809343435,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,250.181186868687,-459.269491658112,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,256.48991276748,-437.096590909091,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,267.728222662585,-404.490372474748,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,281.660402012438,-371.884154040404,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,285.414299242424,-364.24066776901,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,296.966791520675,-339.277935606061,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,315.303320947146,-306.671717171717,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,320.647411616162,-298.31098447421,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,335.966457692037,-274.065498737374,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,355.880523989899,-247.413000582961,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,360.439296138861,-241.459280303031,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,388.462196722575,-208.853061868687,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,391.113636363636,-206.015374510098,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,420.844501336403,-176.246843434344,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,426.346748737374,-171.127503537067,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,458.874034292902,-143.640625,2,-1-002-002,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,74.015625,-2538.01521374643,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,83.3021196958226,-2556.50078914141,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,101.198822963588,-2589.10700757576,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,109.248737373737,-2602.71975140377,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,119.490819132785,-2621.7132260101,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,138.789084873248,-2654.31944444444,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,144.481849747475,-2663.34838236769,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,158.184114479981,-2686.92566287879,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,179.601933366202,-2719.53188131313,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,179.714962121212,-2719.69774496876,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,200.398184535109,-2752.13809974747,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,214.94807449495,-2772.41616613473,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,223.347503893501,-2784.74431818182,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,247.786117488876,-2817.35053661616,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,250.181186868687,-2820.38663012459,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,272.761401716599,-2849.95675505051,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,285.414299242424,-2865.04483287411,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,299.893010301665,-2882.56297348485,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,320.647411616162,-2905.72521223404,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,329.16484639895,-2915.16919191919,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,355.880523989899,-2942.86528863838,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,360.770325967332,-2947.77541035354,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,391.113636363636,-2976.69607158225,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,395.230512302562,-2980.38162878788,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,426.346748737374,-3007.2924271331,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,433.620792120956,-3012.98784722222,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,461.579861111111,-3034.59002957519,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,478.00713542228,-3045.59406565657,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,496.812973484849,-3058.34543156725,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,532.046085858586,-3078.06197615207,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,532.334566014151,-3078.20028409091,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,567.279198232323,-3095.95297876781,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,602.512310606061,-3109.32184277852,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,607.552841774858,-3110.80650252525,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,637.745422979798,-3120.76198193577,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,672.978535353535,-3128.75667043606,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,708.211647727273,-3133.48172331614,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,743.44476010101,-3135.18032754919,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,778.677872474748,-3133.86895553427,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,813.910984848485,-3129.33203129725,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,849.144097222222,-3121.08579267125,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,878.00941181534,-3110.80650252525,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,884.37720959596,-3108.68575706769,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,919.610321969697,-3092.86631675317,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,943.74063876279,-3078.20028409091,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,954.843434343434,-3071.28721863836,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,987.583845315421,-3045.59406565657,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,990.076546717172,-3043.45849547481,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1020.61252486778,-3012.98784722222,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1025.30965909091,-3007.51832920469,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1046.81958459299,-2980.38162878788,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1060.54277146465,-2958.69549090666,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1067.37187613538,-2947.77541035354,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1084.09385874428,-2915.16919191919,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1095.77588383838,-2884.24344131522,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1096.46170515065,-2882.56297348485,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1107.09755673574,-2849.95675505051,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1114.42917857213,-2817.35053661616,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1119.0134189168,-2784.74431818182,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1121.21121516503,-2752.13809974747,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1121.22866512079,-2719.53188131313,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1119.14077310614,-2686.92566287879,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1114.90159354384,-2654.31944444444,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1108.3424636984,-2621.7132260101,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1099.15833494985,-2589.10700757576,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1095.77588383838,-2579.54769035497,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1088.6748319922,-2556.50078914141,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1075.9623883948,-2523.89457070707,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1060.54277146465,-2492.87764788328,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1059.8161711249,-2491.28835227273,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1042.86111487502,-2458.68213383838,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1025.30965909091,-2431.39570835805,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,1022.01086407198,-2426.07591540404,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,999.331924402091,-2393.4696969697,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,990.076546717172,-2381.73569875817,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,973.588314985748,-2360.86347853535,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,954.843434343434,-2339.62662095371,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,944.559801719823,-2328.25726010101,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,919.610321969697,-2302.68192794049,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,912.470716822711,-2295.65104166667,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,884.37720959596,-2269.19205582471,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,877.531663663221,-2263.04482323232,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,849.144097222222,-2238.01408021974,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,840.140112170652,-2230.43860479798,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,813.910984848485,-2208.30255269311,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,801.011745046191,-2197.83238636364,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,778.677872474748,-2179.35673841068,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,761.137528376146,-2165.22616792929,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,743.44476010101,-2150.55328673621,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,721.527606260098,-2132.61994949495,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,708.211647727273,-2121.36024674017,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,682.861502352677,-2100.01373106061,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,672.978535353535,-2091.43105788724,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,645.250558690075,-2067.40751262626,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,637.745422979798,-2060.74655547282,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,608.209397811113,-2034.80129419192,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,602.512310606061,-2029.72052318955,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,570.742908143211,-2002.19507575758,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,567.279198232323,-1999.17148895028,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,532.046085858586,-1970.07541083231,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,531.412347142416,-1969.58885732323,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,496.812973484849,-1942.82330156182,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,488.186756559728,-1936.98263888889,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,461.579861111111,-1918.65437431306,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,436.498353080245,-1904.37642045455,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,426.346748737374,-1898.38530756725,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,391.113636363636,-1881.41330866726,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,363.955091480644,-1871.7702020202,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,355.880523989899,-1868.66128679948,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,320.647411616162,-1859.07888071958,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,285.414299242424,-1853.76783276774,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,250.181186868687,-1852.53707379933,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,214.94807449495,-1855.53333438781,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,179.714962121212,-1863.27895262858,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,156.747560124054,-1871.7702020202,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,144.481849747475,-1876.23591212226,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,109.248737373737,-1894.99487396106,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,96.0953021269288,-1904.37642045455,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
5e-08,74.015625,-1921.61505714428,3,-1-002-003,0.142857142857143,2019,1,#132B43,,0.5,1,0.5,1603Veh
1e-07,2491.00963960877,-3371.65625,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2505.10037878788,-3368.15425588225,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2540.33349116162,-3356.3901480038,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2575.56660353535,-3341.80428607557,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2581.40716912401,-3339.05003156566,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2610.79971590909,-3323.79209930252,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2641.5220778934,-3306.44381313131,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2646.03282828283,-3303.64945159512,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2681.26594065657,-3281.22718196248,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2692.77846418126,-3273.83759469697,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2716.4990530303,-3257.63407883397,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2740.91158903097,-3241.23137626263,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2751.73216540404,-3233.59219370743,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2786.96527777778,-3209.12641406744,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2787.67809206566,-3208.62515782828,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2822.19839015152,-3183.17483353205,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2831.53475576663,-3176.01893939394,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2857.43150252525,-3154.83890988282,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2870.33344626267,-3143.4127209596,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2892.66461489899,-3121.66764552021,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
1e-07,2902.64815544953,-3110.80650252525,4,-1-003-001,0.285714285714286,2019,1,#1D3F5E,,0.5,1,0.5,1603Veh
